col0,col1,col2,col3
europe beyond division,Germany,2009-04-18,Young Pirates of Europe
Young Christian Workers,Belgium,1924-01-01,Bund der Deutschen Katholischen Jugend
Bund der Alevitischen Jugendlichen in Deutschland,Germany,1994-01-01,Deutscher Bundesjugendring
Ring Deutscher Pfadfinderinnenverbände,Germany,1949-01-01,World Association of Girl Guides and Girl Scouts
Deutsche Sportjugend,Germany,1950-01-01,Arbeitsgemeinschaft für Kinder- und Jugendhilfe
Ring deutscher Pfadfinderverbände,Germany,1949-01-01,World Organization of the Scout Movement
Polish Scouting and Guiding Association,Poland,1918-11-01,World Organization of the Scout Movement
Leninist Komsomol of the Russian Federation,Russia,1999-01-01,Communist Party of the Russian Federation
DGB-Jugend,Germany,1949-01-01,Association for the Taxation of Financial Transactions and for Citizens' Action
BUNDjugend,Germany,1984-01-01,Association for the Taxation of Financial Transactions and for Citizens' Action
Left Youth Solid,Germany,2007-01-01,Association for the Taxation of Financial Transactions and for Citizens' Action
Young Communist League,Cuba,1962-04-04,World Federation of Democratic Youth
Sportjugend Nordrhein-Westfalens,Germany,1947-01-01,Deutsche Sportjugend
JEF Norway,Norway,1973-01-01,Young European Federalists
Lao People's Revolutionary Youth Union,Laos,1955-01-01,Lao People's Revolutionary Party
