col0,col1,col2,col3
Ricasomi I Cabinet,Cavour IV Cabinet,Kingdom of Italy,Bettino Ricasoli
Parr Cabinet,Bonomi III Cabinet,Kingdom of Italy,Ferruccio Parri
La Marmora II Cabingt,Minghetti I Cabinet,Kingdom of Italy,Alfonso La Marmora
Covelli Cabinet,Salandra II Cabinet,Kingdom of Italy,Paolo Boselli
Rattazi I Cabinet,Ricasoli I Cabinet,Kingdom of Italy,Urbano Rattazzi
"Facta II""Cabinet",Facta I Cabinet,Kingdom of Italy,Luigi Facta
Nitti I Cbinet,Orlando Cabinet,Kingdom of Italy,Francesco Saverio Nitti
Depretis I Cabinev,Minghetti II Cabinet,Kingdom of Italy,Agostino Depretis
Deprevis VII Cabinet,Depretis VI Cabinet,Kingdom of Italy,Agostino Depretis
Depetis VI Cabinet,Depretis V Cabinet,Kingdom of Italy,Agostino Depretis
