col0,col1,col2
Alma,Merom HaGalil Regional Council,Israel
Kerem Ben Zimra,Merom HaGalil Regional Council,Israel
Zohar,Southern District,Israel
"Nov, Golan Heights",Golan Regional Council,Israeli-occupied territories
"Ramot, Golan Heights",Golan Regional Council,Israeli-occupied territories
Avnei Eitan,Golan Regional Council,Israeli-occupied territories
Alonei HaBashan,Golan Regional Council,Israeli-occupied territories
"Keshet, Golan Heights",Palestinian National Authority,Israeli-occupied territories
Ramat Magshimim,Golan Regional Council,Israeli-occupied territories
Neve Ativ,Golan Regional Council,Israeli-occupied territories
Olesh,Hefer Valley Regional Council,Israel
