col0,col1,col2
Deutsche Afrika-Linien/John T. Essberger Group of Companies,Germany,1924-01-01
Deutsch-Australische Dampfschiffs-Gesellschaft,Germany,1888-09-18
"Bugsier-, Reederei- und Bergungsgesellschaft",Germany,1866-01-06
Hamburg-Amerikanische-Packetfahrt-Actien-Gesellschaft,Germany,1847-05-27
Norddeutscher Lloyd,Germany,1857-02-20
Adler-Schiffe,Germany,1950-01-01
Ems,Germany,1843-01-01
Far East Shipping Company,Russia,1880-01-01
Aliança Navegação e Logística,Brazil,1950-01-01
Cunard-White Star Line,United Kingdom,1934-01-01
Great Western Steamship Company,United Kingdom,1836-01-01
Isle of Man Steam Packet Company,United Kingdom,1830-01-01
Booth Line,United Kingdom,1863-01-01
Anchor Line,United Kingdom,1855-01-01
