col0,col1,col2
Netherlands Association of Corporate Art Collections,Netherlands,corporate art collection
CAPACOA,Canada,performing arts
Société suisse de spéléologie,Switzerland,speleology
Russian Politologist Society,Russia,political science
Civil AIDS Forum,Hungary,AIDS
Oberpfälzer Kulturbund,Germany,culture
Landesverband Württembergischer Karnevalvereine,Germany,carnival
Hefari,Switzerland,carnival
FAPMI,Spain,Child protection
The Tree Council,Great Britain,conservation
International Union of Immunological Societies,Germany,immunology
ACCIN,Malaysia,Islam
"State Federation of Lesbians, Gays, Transsexuals and Bisexuals",Spain,LGBT rights
Kepa,Finland,International development
Yesha Council,Israel,Zionism
Inter-LGBT,France,LGBT
Flemish Esperanto League,Belgium,Esperanto
Bundesrechtsanwaltskammer,Germany,bar association
Public Services International,France,public service
Bundeszahnärztekammer,Germany,Zahnärztekammer
