col0,col1,col2,col3
City of Stavropol,Stavropol,Russia,434124
Astrakhan Urban Okrug,Astrakhan,Russia,533925
Kaluga Urban Okrug,Kaluga,Russia,357700
Municipal Formation of the City of Tula,Tula,Russia,549992
Tomsk Urban Okrug,Tomsk,Russia,594827
Chelyabinsk Urban Okrug,Chelyabinsk,Russia,1202371
Nizhny Novgorod Urban Okrug,Nizhny Novgorod,Russia,1267464
Evensk Urban Okrug,Evensk,Russia,1968
Ust-Omchug Urban Okrug,Ust-Omchug,Russia,3995
Palana Village,Palana,Russia,2920
Yurga Urban Okrug,Yurga,Russia,81759
