col0,col1,col2
Alameda Free Library,United States of America,Alameda
Steinbeck Library,United States of America,Salinas
Norman F. Feldheym Library,United States of America,San Bernardino
Leeds Central Library,United Kingdom,Leeds
"Dr. Martin Luther King, Jr. Library",United States of America,San Jose
Biblioteca Museu Víctor Balaguer,Spain,Vilanova i la Geltrú
Joan Oliva i Milà Library,Spain,Barcelonès
Biblioteca de Andalucía,Spain,Grenada
Mariposa Library,United States of America,Mariposa
Signal Hill Public Library,United States of America,Signal Hill
"Folsom Public Library, Georgia Murray Building",United States of America,Folsom
Moorpark City Library,United States of America,Moorpark
Murrieta Public Library,United States of America,Murrieta
Banning Public Library,United States of America,Banning
Los Gatos Public Library,United States of America,Los Gatos
Lassen Library,United States of America,Susanville
Calabasas City Library,United States of America,Calabasas
Rancho Mirage Public Library,United States of America,Rancho Mirage
Mission Viejo Library,United States of America,Mission Viejo
Victorville City Library,United States of America,Victorville
