col0,col1,col2
Russian Navy,Russia,Russian submarine fleet
Royal Navy,United Kingdom,Royal Navy submarine fleet
Argentine Navy,Argentina,Argentine naval fleet
Albanian Naval Force,Albania,Albanian naval fleet
Croatian Navy,Croatia,Croatian Navy active ships
Islamic Republic of Iran Navy,Iran,Islamic Republic of Iran Navy active ships
United States Navy,United States of America,United States Navy and Marine Corps aircraft fleet
Japan Maritime Self-Defense Force,Japan,Japan Maritime Self-Defense Force combatant ship classes
Finnish Navy,Finland,Rauma
Lao People's Navy,Laos,Landing Craft Mechanized
Italian Navy,Italy,Italian Navy active ships
Royal Bahrain Naval Force,Bahrain,Bo 105
Royal Canadian Navy,Canada,Her Majesty's Canadian Ship
Vietnam People's Navy,Vietnam,Ka-27
South African Navy,South Africa,Valour-class frigate
Indian Navy,India,ship
French Navy,France,submarine
Hellenic Navy,Greece,submarine
Indonesian Navy,Indonesia,Indonesian naval fleet
Spanish Republican Navy,Spain,Spanish Republican Navy fleet
