col0,col1,col2
Join-S-De Rijke 2016,road bicycle racing,Delta Cycling Rotterdam 2017
Tre Berg-Bianchi 2016,road bicycle racing,Tre Berg-PostNord 2017
Bliz-Merida 2016,road bicycle racing,Cyclesport.se-Memil 2017
Sparebanken Sør 2016,road bicycle racing,Sparebanken Sør 2017
Coop-Øster Hus 2016,road bicycle racing,Coop 2017
Hrinkow Advarics Cycleang 2016,road bicycle racing,Hrinkow Advarics Cycleang 2017
Adria Mobil 2016,road bicycle racing,Adria Mobil 2017
Synergy Baku Project 2016,road bicycle racing,Synergy Baku Project 2017
Torku Şekerspor 2016,road bicycle racing,Torku Şekerspor 2017
Virtu Pro-Veloconcept 2016,road bicycle racing,Virtu Cycling 2017
JLT Condor 2016,road bicycle racing,JLT Condor 2017
Radenska Ljubljana 2016,road bicycle racing,Rog-Ljubljana 2017
Amplatz-BMC 2016,road bicycle racing,Amplatz-BMC 2017
