col0,col1,col2,col3
Sava,Franc Hvasti,Slovenia,road bicycle racing
De Nardi-Pasta Montegrappa,Gian Enrico Zanardo,Slovakia,road bicycle racing
Dukla Banská Bystrica,Michal Kunic,Slovakia,road bicycle racing
Dukla Praha,Jan Kopac,Czech Republic,road bicycle racing
Elkov-Author,Vladimír Vávra,Czech Republic,road bicycle racing
3C Gruppe,Holger Sievers,Germany,road bicycle racing
Barloworld,Claudio Corti,United Kingdom,road bicycle racing
HP BTP–Auber 93,Stéphane Javalet,France,road bicycle racing
Delta Cycling Rotterdam,Cor van der Wel,Netherlands,road bicycle racing
Destil-Parkhotel Valkenburg,Rijk Vink,Netherlands,road bicycle racing
Rabobank Development,Arthur van Dongen,Netherlands,road bicycle racing
Aviludo–Louletano,Antonio Do Adro,Portugal,road bicycle racing
CCC Development,Robert Krajewski,Poland,road bicycle racing
