col0,col1,col2
Gullhaug Idrettslag,1974-08-05,athletics
A.S.D. Polisportiva Olonia,1973-06-12,athletics
IK Sirius,1907-01-01,floorball
Ullevål IL,1920-01-01,gymnastics
Maple Club,1958-01-01,cricket
Skeid,1915-01-01,association football
SK Falk,1917-01-01,association football
SFK Lyn,1896-01-01,association football
Polonia Poznań,1921-01-01,association football
Jyväskylän Seudun Palloseura,1962-01-01,association football
IF Frisk Asker,1922-01-01,association football
Hommelvik IL,1924-01-01,association football
Pyrkivä Turku,1906-01-01,association football
Veitsiluodon Vastus,1930-01-01,association football
Club Atlético Alvarado,1928-06-21,association football
Abildsø IL,1931-09-03,association football
Aalto University Sports Club,1903-01-01,association football
Oulun Palloseura,1925-01-01,association football
Oulun Luistinseura,1880-01-01,association football
Drammens BK,1909-01-01,association football
