col0,col1,col2
"Report of the Special Committee on U.S. Route Numbering to the Standing Committee on Highways  (November 15, 1997)",Report of the Special Committee on U.S. Route Numbering to the Standing Committee on Highways,Special Committee on U.S. Route Numbering
"Report of the Special Committee on U.S. Route Numbering to the Standing Committee on Highways (April 27, 1997)",Report of the Special Committee on U.S. Route Numbering to the Standing Committee on Highways,Special Committee on U.S. Route Numbering
"Report of the Special Committee on U.S. Route Numbering to the Standing Committee on Highways (October 5, 1996)",Report of the Special Committee on U.S. Route Numbering to the Standing Committee on Highways,Special Committee on U.S. Route Numbering
"Mail Ballot Agenda for the Special Committee on U.S. Route Numbering (July 25, 1996)",Mail Ballot Agenda for the Special Committee on U.S. Route Numbering,Special Committee on U.S. Route Numbering
"Report of the Special Committee on U.S. Route Numbering to the Standing Committee on Highways (April 21, 1996)",Report of the Special Committee on U.S. Route Numbering to the Standing Committee on Highways,Special Committee on U.S. Route Numbering
"Report of the Special Committee on U.S. Route Numbering to the Standing Committee on Highways (October 27, 1995)",Report of the Special Committee on U.S. Route Numbering to the Standing Committee on Highways,Special Committee on U.S. Route Numbering
"Report of the Special Committee on U.S. Route Numbering to the Standing Committee on Highways (April 23, 1995)",Report of the Special Committee on U.S. Route Numbering to the Standing Committee on Highways,Special Committee on U.S. Route Numbering
"Report of the Special Committee on U.S. Route Numbering to the Standing Committee on Highways (November 12, 1994)",Report of the Special Committee on U.S. Route Numbering to the Standing Committee on Highways,Special Committee on U.S. Route Numbering
"Report of the Special Committee on U.S. Route Numbering to the Standing Committee on Highways (April 10, 1994)",Report of the Special Committee on U.S. Route Numbering to the Standing Committee on Highways,Special Committee on U.S. Route Numbering
"Report of the Special Committee on U.S. Route Numbering to the Standing Committee on Highways (October 23, 1993)",Report of the Special Committee on U.S. Route Numbering to the Standing Committee on Highways,Special Committee on U.S. Route Numbering
"Report of the Special Committee on U.S. Route Numbering to the Standing Committee on Highways (April 18, 1993)",Report of the Special Committee on U.S. Route Numbering to the Standing Committee on Highways,Special Committee on U.S. Route Numbering
"Report of the Special Committee on U.S. Route Numbering to the Executive Committee (October 3, 1992)",Report of the Special Committee on U.S. Route Numbering to the Executive Committee,Special Committee on U.S. Route Numbering
"Report of the Special Committee on U.S. Route Numbering to the Executive Committee (June 15, 1992)",Report of the Special Committee on U.S. Route Numbering to the Executive Committee,Special Committee on U.S. Route Numbering
"Report of the Special Committee on U.S. Route Numbering to the Executive Committee (October 12, 1991)",Report of the Special Committee on U.S. Route Numbering to the Executive Committee,Special Committee on U.S. Route Numbering
"Report of the Special Committee on U.S. Route Numbering to the Executive Committee (June 10, 1991)",Report of the Special Committee on U.S. Route Numbering to the Executive Committee,Special Committee on U.S. Route Numbering
