col0,col1,col2,col3
bakehouse (Sontheim),Germany,Heilbronn,Kulturdenkmal
bakehouse (Biberach),Germany,Heilbronn,Kulturdenkmal
De Rollen,Netherlands,Groningen,Rijksmonument
Boschlust (Westervelde),Netherlands,Noordenveld,Rijksmonument
Dorfstraße 3,Germany,Schneverdingen,architectural heritage monument
Vor den Höfen 10,Germany,Schneverdingen,architectural heritage monument
bakehouse (Heiligenstadt),Germany,Heiligenstadt in Oberfranken,architectural heritage monument in Bavaria
Backhaus in Alfeld,Germany,Alfeld,architectural heritage monument in Bavaria
Backhaus in Hartenstein,Germany,Hartenstein,architectural heritage monument in Bavaria
Backhaus und Kleintierstall in Ottensoos,Germany,Ottensoos,architectural heritage monument in Bavaria
Backhaus in Engelthal,Germany,Engelthal,architectural heritage monument in Bavaria
bakehouse (Störnstein),Germany,Störnstein,architectural heritage monument in Bavaria
bakehouse (Schwabach),Germany,Schwabach,architectural heritage monument in Bavaria
Bakehouse and Pigsties at Candy Mill,United Kingdom,Aberwheeler,Grade II listed building
