col0,col1,col2,col3
Municipal elections 2017 in Sotkamo in Finland,Finns Party,Municipal elections 2012 in Sotkamo in Finland,Sotkamo municipal council
Municipal elections 2017 in Sastamala in Finland,Green League,Municipal elections 2012 in Sastamala in Finland,Sastamala City Council
Municipal elections 2017 in Siikalatva in Finland,Green League,Municipal elections 2012 in Siikalatva in Finland,Siikalatva municipal council
Municipal elections 2017 in Tampere in Finland,Green League,Municipal elections 2012 in Tampere in Finland,Tampere City Council
Municipal elections 2017 in Pyhtää in Finland,Green League,Municipal elections 2012 in Pyhtää in Finland,Pyhtää municipal council
Municipal elections 2017 in Puumala in Finland,National Coalition Party,Municipal elections 2012 in Puumala in Finland,Puumala municipal council
Municipal elections 2017 in Puolanka in Finland,Green League,Municipal elections 2012 in Puolanka in Finland,Puolanka municipal council
Municipal elections 2017 in Punkalaidun in Finland,National Coalition Party,Municipal elections 2012 in Punkalaidun in Finland,Punkalaidun municipal council
Municipal elections 2017 in Pukkila in Finland,Green League,Municipal elections 2012 in Pukkila in Finland,Pukkila municipal council
Municipal elections 2017 in Pudasjärvi in Finland,Green League,Municipal elections 2012 in Pudasjärvi in Finland,Pudasjärvi City Council
Municipal elections 2017 in Posio in Finland,Social Democratic Party of Finland,Municipal elections 2012 in Posio in Finland,Posio municipal council
Municipal elections 2017 in Pornainen in Finland,Green League,Municipal elections 2012 in Pornainen in Finland,Pornainen municipal council
Municipal elections 2017 in Pomarkku in Finland,National Coalition Party,Municipal elections 2012 in Pomarkku in Finland,Pomarkku municipal council
Municipal elections 2017 in Polvijärvi in Finland,National Coalition Party,Municipal elections 2012 in Polvijärvi in Finland,Polvijärvi municipal council
Municipal elections 2017 in Pirkkala in Finland,Green League,Municipal elections 2012 in Pirkkala in Finland,Pirkkala municipal council
Municipal elections 2017 in Pihtipudas in Finland,National Coalition Party,Municipal elections 2012 in Pihtipudas in Finland,Pihtipudas municipal council
Municipal elections 2017 in Jakobstad in Finland,Left Alliance,Municipal elections 2012 in Jakobstad in Finland,Jakobstad municipal council
Municipal elections 2017 in Pedersöre in Finland,Left Alliance,Municipal elections 2012 in Pedersöre in Finland,Pedersöre municipal council
Municipal elections 2017 in Pori in Finland,Green League,Municipal elections 2012 in Pori in Finland,Pori City Council
Municipal elections 2017 in Reisjärvi in Finland,National Coalition Party,Municipal elections 2012 in Reisjärvi in Finland,Reisjärvi municipal council
