col0,col1,col2
W. C. Murray and D. Rees,Sarah Jenkins,United Kingdom of Great Britain and Ireland
Panorama,Orbis,Czech Republic
Grabhorn-Hoyem,Grabhorn Press,United States of America
Roy Publishers,Rój,United States of America
Czech News Center,Ringier ČR,Czech Republic
Henry Graves & Co,Graves & Warmsley,United Kingdom of Great Britain and Ireland
Graves & Warmsley,Hodgson & Graves,United Kingdom of Great Britain and Ireland
Hodgson & Graves,"Hodgson, Boys & Graves",United Kingdom of Great Britain and Ireland
Espasa-Calpe,Editorial Calpe,Spain
"Dodd, Mead & Co.",Duffield and Green,United States of America
William Morrow and Company,Arbor House,United States of America
Rinehart & Company,Farrar & Rinehart,United States of America
Bellona Publishing House,Wydawnictwo Ministerstwa Obrony Narodowej,Poland
Angus & Robertson,George Robertson & Co.,Australia
Chatto & Windus,Hogarth Press,United Kingdom
Editions Fasquelle,Charpentier,France
Gomer Press,Gwasg Aberystwyth,United Kingdom
National Westminster Bank,National Provincial Bank,United Kingdom
Order of Nurses of Quebec,Association of Nurses of the Province of Quebec,Canada
Dianus-Trikont-Verlag,Trikont-Verlag,Germany
