col0,col1,col2
Kuwait Project 2015,road bicycle racing,Massi-Kuwait Project 2016
Bridgestone Anchor 2015,road bicycle racing,Bridgestone Anchor 2016
FixIT.no 2015,road bicycle racing,FixIT.no 2016
Keith Mobel-Partizan 2015,road bicycle racing,Dare Gobic 2016
Raleigh GAC 2015,road bicycle racing,Raleigh GAC 2016
NFTO 2015,road bicycle racing,NFTO 2016
Alpha Baltic-Maratoni.lv 2015,road bicycle racing,Alpha Baltic-Maratoni.lv 2016
Utsunomiya Blitzen 2015,road bicycle racing,Utsunomiya Blitzen 2016
Ukyo 2015,road bicycle racing,Ukyo 2016
Tabriz Shahrdari 2015,road bicycle racing,Tabriz Shahrdari 2016
National Sports Council of Malaysia 2015,road bicycle racing,NSC-Mycron 2016
