col0,col1,col2,col3,col4
Especia,Japan,female idol group,Japan,J-pop
Party Rockets GT,Japan,female idol group,Japan,J-pop
Bakusute Sotokanda Icchome,Japan,female idol group,Japan,J-pop
Babymetal,Tokyo,female idol group,Japan,pop music
Team Syachihoko,Nagoya,female idol group,Japan,pop music
Juice=Juice,Tokyo,female idol group,Japan,J-pop
Shiritsu Ebisu Chugaku,Tokyo,female idol group,Japan,pop music
Idoling!!!,Odaiba,female idol group,Japan,pop music
Country Musume,Hokkaidō Prefecture,female idol group,Japan,J-pop
Momoiro Clover Z,Tokyo,female idol group,Japan,rock music
