col0,col1,col2
Lagar de Cima,Santiago do Escoural,heritage without legal protection
Quinta da Pacheca,Cambres,Included in protected site
Château Tanunda Winery,South Australia,listed on the South Australian Heritage Register
Yeringberg,Yarra Ranges Shire,listed on the Victorian Heritage Register
Bodega Cerdán,Almonacid de la Sierra,Bien Catalogado of the Aragonese Cultural Heritage
Lagar de Freixedas,Freixedas,Monument of Public Interest
Château Suau (Capian),Capian,bien recensé dans l'inventaire général du patrimoine culturel
Quatro Lagares (conjunto),Faíl e Vila Chã de Sá,Immovable Cultural Heritage of Public Interest
Cellers de Raimat,Lleida,Cultural Asset of Local Interest
Rebleutehaus Banneggstraße,Ravensburg,Kulturdenkmal
Rebhäusle,Ravensburg,Kulturdenkmal
Cave coopérative de Tavel,Tavel,« Patrimoine du XXe siècle » label
Lagar do Fial,Vilar de Besteiros e Mosteiro de Fráguas,Immovable Cultural Heritage of Municipal Interest
Quinta do Pinhalzinho (Lagar de Azeite do Pinhalzinho),"Seixal, Arrentela e Aldeia de Paio Pires",Immovable Cultural Heritage of Municipal Interest
Lagareta em Castelo Novo,Castelo Novo,Immovable Cultural Heritage of Municipal Interest
Stone Hill Winery,Hermann,place listed on the National Register of Historic Places
Thaddeus Hait Farm,New York,place listed on the National Register of Historic Places
Trefethen Vineyards,California,place listed on the National Register of Historic Places
Château de Glérolles,Canton of Vaud,class B Swiss cultural property of regional significance
