col0,col1,col2,col3
University at Buffalo,State University of New York,"12 Capen Hall, Buffalo, NY, 14260-1660",University at Buffalo Stadium
University of Oregon,Oregon University System,"110 Johnson Hall, Eugene, OR, 97403",McArthur Court
University of Wisconsin–Madison,University of Wisconsin System,"500 Lincoln Dr, Madison, WI, 53706-1380",LaBahn Arena
University of Oregon,Oregon University System,"110 Johnson Hall, Eugene, OR, 97403",Aubrey R. Watzek House
University at Buffalo,State University of New York,"12 Capen Hall, Buffalo, NY, 14260-1660",Alumni Arena
University of Oregon,Oregon University System,"110 Johnson Hall, Eugene, OR, 97403",Autzen Stadium
University of Wisconsin–Madison,University of Wisconsin System,"500 Lincoln Dr, Madison, WI, 53706-1380",Kohl Center
University of Oregon,Oregon University System,"110 Johnson Hall, Eugene, OR, 97403",Hayward Field
University of Wisconsin–Madison,University of Wisconsin System,"500 Lincoln Dr, Madison, WI, 53706-1380",Camp Randall Stadium
Virginia Tech,higher education,"210 Burruss Hall, 800 Drillfield Dr., Blacksburg, VA, 24061-0131",WWVT-FM
University of Massachusetts Amherst,University of Massachusetts,"374 Whitmore Building 181 Presidents Drive, Amherst, MA, 01003",Rudd Field (UMass)
University of Massachusetts Lowell,University of Massachusetts,"1 University Ave, Lowell, MA, 01854-5104",Costello Athletic Center
University of Massachusetts Amherst,University of Massachusetts,"374 Whitmore Building 181 Presidents Drive, Amherst, MA, 01003",William D. Mullins Memorial Center
