col0,col1,col2,col3
Krasnoznamensky District,Krasnoznamensk,Kaliningrad Oblast,1280.47
Chernyakhovsky District,Sagorskoje,Kaliningrad Oblast,1285.75
Ozyorsky District,Ozyorsk,Kaliningrad Oblast,877.0
Gusevsky District,Gusev,Kaliningrad Oblast,642.66
Chernogolovka Urban Okrug,Chernogolovka,Moscow Oblast,61.68
Kolomna Urban Okrug,Kolomna,Moscow Oblast,1177.0
Mytishchinsky District,Mytishchi,Moscow Oblast,431.16
Ladushkin Urban Okrug,Ladushkin,Kaliningrad Oblast,28.18
Ozyorsky District,Ozyory,Moscow Oblast,550.0
Serebryano-Prudsky District,Serebryanye Prudy,Moscow Oblast,877.38
"Yegoryevsky District, Moscow Oblast",Yegoryevsk,Moscow Oblast,1729.0
Mikhaylovka Urban Okrug,Orly,Volgograd Oblast,3685.44
Municipal Formation of the City of Goryachy Klyuch,Goryachy Klyuch,Krasnodar Krai,1755.6
Krasnodar Municipality,Krasnodar,Krasnodar Krai,841.36
