col0,col1,col2,col3
Croatian Labourists – Labour Party,social democracy,political party in Croatia,Zagreb
Democratic Centre,liberal conservatism,political party in Croatia,Ilica
Croatian Party of Rights 1861,Croatian nationalism,political party in Croatia,Zagreb
Croatian Pure Party of Rights,Croatian nationalism,political party in Croatia,Zagreb
Croatian Democratic Alliance of Slavonia and Baranja,Slavonia,political party in Croatia,Osijek
Independent Democratic Serb Party,Political parties of minorities,political party in Croatia,Vukovar
Istrian Democratic Assembly,social liberalism,political party in Croatia,Pula
Croatian Party of Rights,Croatian nationalism,political party in Croatia,Zagreb
Croatian People's Party – Liberal Democrats,liberalism,political party in Croatia,Zagreb
Only Croatia – Movement for Croatia,nationalism,political party in Croatia,Zagreb
Croatian Christian Democratic Union,christian democracy,political party in Croatia,Zagreb
