col0,col1,col2,col3
1986 Japan rugby union tour of North America,rugby union,1986-01-01,Japan
1994 Canada rugby union tour of England and France,rugby union,1994-01-01,Canada
Bangladesh women's cricket team in Ireland in 2018,cricket,2018-01-01,Bangladesh
Bangladesh women's cricket team in South Africa in 2018,cricket,2018-01-01,Bangladesh
Bangladeshi cricket team in the West Indies in 2017–18,cricket,2018-01-01,Bangladesh
Bangladesh women's cricket team in Ireland in 2016,cricket,2016-01-01,Bangladesh
1939 New Zealand rugby league tour of Great Britain and France,rugby league,1939-01-01,New Zealand
2018 Ireland rugby union tour of Australia,rugby union,2018-01-01,Australia
South African cricket team in Sri Lanka in 2018,cricket,2018-01-01,South Africa
South African cricket team in England in 2017,cricket,2017-01-01,South Africa
2017 France rugby union tour of South Africa,rugby union,2017-01-01,France
2016 France rugby union tour of Argentina,rugby union,2016-01-01,France
