col0,col1,col2
"Convent of the Trinidad, Cuéllar",Roman Catholic Diocese of Segovia,Red List of Endangered Heritage item
Penha Convent,Roman Catholic Archdiocese of Vitória,Heritage of Portuguese Influence
Villa Maria Motherhouse Complex,Roman Catholic Diocese of Buffalo,place listed on the National Register of Historic Places
convent of Santa Clara of Gandia,Roman Catholic Archdiocese of Valencia,Property of Local Relevance
Couvent des Minimes (Paris),Roman Catholic Archdiocese of Paris,registered historic monument
Santa María la Real de las Huelgas,Roman Catholic Archdiocese of Valladolid,Bien de Interés Cultural
Convent of Santo Domingo,Roman Catholic Archdiocese of Valencia,Bien de Interés Cultural
Convento de Santo Domingo,Roman Catholic Diocese of Jerez de la Frontera,Bien de Interés Cultural
"Convent of Santo Domingo, La Guardia de Jaén",Roman Catholic Diocese of Jaén,Bien de Interés Cultural
Convent of La Merced in Cuenca,Roman Catholic Diocese of Cuenca,Bien de Interés Cultural
San Benito de Alcántara,Roman Catholic Diocese of Coria-Cáceres,Bien de Interés Cultural
ensemble conventuel des Sœurs de la Charité de Québec,Roman Catholic Archdiocese of Quebec,part of a Quebec heritage property
Igreja e Convento de Nossa Senhora da Soledade,Roman Catholic Archdiocese of São Salvador da Bahia,Heritage of Portuguese Influence
