col0,col1,col2,col3
Football Club Internazionale Milano Elite Academy,Armando Madonna,Konami,1908-03-09
Club América,Miguel Herrera,AT&T,1916-01-01
FC Ingolstadt 04,Jeff Saibene,Audi,2004-02-05
FC Bayern Munich,Hans-Dieter Flick,Deutsche Telekom,1900-02-27
FC Haka,Teemu Tainio,Veikkaus,1934-01-01
CR Vasco da Gama,Vanderlei Luxemburgo,Banco BMG,1898-08-21
Brisbane Roar FC,John Aloisi,The Coffee Club,1957-01-01
F.C. Porto,Sérgio Conceição,MEO,1893-09-28
Cádiz C.F.,Álvaro Cervera,SunPower,1910-01-01
FK AS Trenčín,Ricardo Moniz,Aegon N.V.,1992-01-01
U.C. Sampdoria,Claudio Ranieri,SsangYong Motor Company,1946-01-01
Real Madrid Castilla,Santiago Solari,Emirates,1930-12-16
FC Zenit Saint Petersburg,Sergei Semak,Gazprom,1925-01-01
Belenenses SAD,Petit,Kia Motors,2018-07-01
Club Atlético River Plate,Diego Simeone,Turkish Airlines,1901-05-25
Grêmio Foot-Ball Porto Alegrense,Renato Gaúcho,Banrisul,1903-09-15
FC Dinamo București,"Dušan Uhrin, Jr.",Orange,1948-01-01
Fort Lauderdale Strikers,Daryl Shore,American International Group,2006-01-01
PFC Levski Sofia,Slaviša Stojanovič,Vivacom,1914-05-24
Esporte Clube Rio Verde,Iranildo,Sadia,1963-08-22
