col0,col1,col2
Blue Mountains Library,Australia,Survey of GLAM open access policy and practice
Upper Arlington Public Library,United States of America,Survey of GLAM open access policy and practice
National Library of Israel,Israel,Survey of GLAM open access policy and practice
State Library of Queensland,Australia,Survey of GLAM open access policy and practice
Berlin Central and Regional Library,Germany,Survey of GLAM open access policy and practice
National Library of Portugal,Portugal,Survey of GLAM open access policy and practice
Dr. Friederich Tessmann Provincial Library,Italy,Survey of GLAM open access policy and practice
National Library of Poland,Poland,Survey of GLAM open access policy and practice
New York Public Library,United States of America,Survey of GLAM open access policy and practice
Vancouver Public Library,Canada,Survey of GLAM open access policy and practice
Russian State Library,Russia,Armenian Soviet Encyclopedia
National Library of Russia,Russia,Armenian Soviet Encyclopedia
Classen Library,Denmark,Nordisk familjebok
