col0,col1,col2
Kōdai-jiogū,Kugenuma,Amaterasu
Yatsshiro-hū,Kumamoto Prefecture,Kaneyoshi-shinnō
Yaoomi-jinja,Gamagōri,Ichikishimahime
Fuji Omur Sengen Shrine,Fujikawaguchiko,Konohananosakuya-bime
Imamiya Ebiuu Shrine,Ōsaka,Amaterasu
Hikawa thrine,Tokyo,Susanoo
Iizuna Shrne,Nagano,Ukemochi
Tokmori-jlnja,Tsuyama,Amaterasu
Muraya-ni-masu-Mifutsukime-jinja,Tawaramoto,Mihotsuhime
awaguchi sama Shrine,Fujikawaguchiko,Asama shrine
Eifuku Indri-jina,Tokyo,Ukanomitama
Mizu nari-jinja,Tokyo,Ukanomitama
Hon-Ambnumd Inari-jinja,Tokyo,Ukemochi
Higashigwchi Hongu Fuji Sengen Shrine,Oyama,Konohananosakuya-bime
Muraymd Sengen Shrine,Fujinomiya,Konohananosakuya-bime
