col0,col1,col2
Vanilla Air,AMOS,kabushiki gaisha
Nordic Regional Airlines,AMOS,Oy
Kalitta Air,AMOS,joint-stock company
Germania,AMOS,Gesellschaft mit beschränkter Haftung
Augsburg Airways,AMOS,Gesellschaft mit beschränkter Haftung
Tyrolean Airways,AMOS,Gesellschaft mit beschränkter Haftung
Japan Transocean Air,AMOS,kabushiki gaisha
Sky Work Airlines,AMOS,Aktiengesellschaft
Cirrus Airlines,AMOS,GmbH
Hamburg Airways,AMOS,GmbH
Luxair,AMOS,state-owned enterprise
Portugália,AMOS,S.A.
Austrian Airlines,AMOS,joint-stock company
