col0,col1,col2,col3
Ministry of Foreign Affairs,Albania,1912-01-01,Tirana
Ministry of Foreign Affairs (Bosnia and Herzegovina),Bosnia and Herzegovina,1990-01-01,Sarajevo
Ministry of Foreign Affairs,Bhutan,1972-01-01,Thimphu
Ministry of Foreign Affairs of Azerbaijan,Azerbaijan,1918-01-01,Baku
Federal Public Service Foreign Affairs,Belgium,2002-01-01,Brussels metropolitan area
Department of International Relations and Cooperation of South Africa,South Africa,1927-01-01,Pretoria
Ministry of Foreign Affairs,Liberia,1848-01-01,Monrovia
Ministry of Foreign Affairs of the Republic of Turkey,Turkey,1927-01-01,Ankara
Ministry of Foreign Affairs of the Federal Democratic Republic of Ethiopia,Ethiopia,1907-01-01,Addis Ababa
Ministry of Foreign Affairs of Iran,Iran,1821-01-01,Tehran
Department of Foreign Affairs and Trade,Australia,1987-01-01,Canberra
Ministry of Foreign Affairs,Armenia,1918-01-01,Yerevan
Ministry of Foreign Affairs,Latvia,1918-01-01,Riga
Ministry of Foreign Affairs,Denmark,1770-01-01,Copenhagen
Ministry of Foreign Affairs of the Hellenic Republic of Greece,Greece,1822-01-16,Athens
