col0,col1,col2
Wonderland City,1911-01-01,Australia
Sega World Sydney,2000-11-01,Australia
fairground of Montjuic,1998-09-27,Spain
Takakanonuma Greenland,1999-01-01,Japan
Happyland Park,1922-01-01,Canada
Italpark,1990-01-01,Argentina
Terra Encantada,2010-06-19,Brazil
Willow Grove Park,1976-04-01,United States of America
Sunnyside Amusement Park,1955-01-01,Canada
Eden,1946-01-01,Czechoslovakia
Fun Park Fyn,2016-03-17,Denmark
Woodside Amusement Park,1955-01-01,United States of America
Legend City,1983-09-04,United States of America
Lake Shawnee Amusement Park,1966-01-01,United States of America
Six Flags Power Plant,1990-01-01,United States of America
Big Island Amusement Park,1918-01-01,United States of America
Aviflora,2015-01-01,Belgium
Happyland,1977-01-01,Thailand
Astroland,2008-01-01,United States of America
Six Flags AstroWorld,2005-10-30,United States of America
