col0,col1,col2,col3
Falsterbo lighthouse,Admiralty List of Lights and Fog Signals,Sweden,Vellinge Municipality
Långe Erik,Admiralty List of Lights and Fog Signals,Sweden,Borgholm Municipality
Spårvägsmuseet,Survey of GLAM open access policy and practice,Sweden,Stockholm Municipality
Postmuseum,Survey of GLAM open access policy and practice,Sweden,Stockholm Municipality
Museum of Work,Survey of GLAM open access policy and practice,Sweden,Norrköping Municipality
Swedish Air Force Museum,Survey of GLAM open access policy and practice,Sweden,Linköping Municipality
Hjälmare kanal,Nordisk familjebok,Sweden,Arboga Municipality
Open-air museum Skansen,Survey of GLAM open access policy and practice,Sweden,Stockholm County
Miliseum,Survey of GLAM open access policy and practice,Sweden,Vaggeryd Municipality
Swedish Tank Museum,Survey of GLAM open access policy and practice,Sweden,Strängnäs Municipality
Lithographic museum,Survey of GLAM open access policy and practice,Sweden,Huddinge Municipality
Köpings museum,Survey of GLAM open access policy and practice,Sweden,Köping Municipality
