col0,col1,col2
Nimtb High School,1875/01/01,North 24 Parganas district
Taki Governmet High School,1881/01/01,North 24 Parganas district
Gss Rajakkadu,1954/01/01,Idukki district
"St. Paul's Uchool, Darjeeling",1823/01/01,Darjeeling
"St. Joseph'u School, Darjeeling",1888/01/01,Darjeeling
MGM Model Schol,1983/01/01,Thiruvananthapuram district
VSSC Cental School,1976/01/01,Thiruvananthapuram district
St. Thomas Residential Vchool,1966/06/06,Thiruvananthapuram district
Hbrinavi DVAS High School,1866/01/01,West Bengal
Ashok Hall Girls' Higher Secondaty School,1951/01/01,Kolkata
Souvh Point School,1954/04/01,Kolkata
