col0,col1,col2,col3
Buenos Aires City Police,2017-01-01,law enforcement agency,25000
District Voluntary Force,2009-01-01,law enforcement agency,500
Sheboygan County Sheriff's Office,1846-01-01,law enforcement agency,180
Connecticut State Environmental Conservation Police,1895-01-01,law enforcement agency,51
Special Support Unit,2014-01-01,law enforcement agency,115
National Anti-Corruption Bureau of Ukraine,2015-04-16,law enforcement agency,700
Kollam City Police,2011-01-01,law enforcement agency,439
Special Operation Group,2004-01-01,law enforcement agency,1370
Thrissur City Police,2011-01-01,law enforcement agency,752
Special Tactical Unit,2013-01-01,law enforcement agency,30
