col0,col1,col2,col3
Centre universitaire d’enseignement du journalisme,France,Strasbourg,1958-01-01
Coventry University Department of Media,United Kingdom,Coventry,1975-01-01
Jordan Media Institute,Jordan,Amman,2006-01-01
Birmingham School of Media,United Kingdom,Birmingham,2004-01-01
Catholic school of journalism,Germany,Munich,1968-01-01
Gaylord College of Journalism and Mass Communication,United States of America,Oklahoma,1913-01-01
Hamburg Media School,Germany,Hamburg-Nord,2003-01-01
Walter Lemke Department of Journalism,United States of America,Arkansas,1928-01-01
A.Q. Miller School of Journalism and Mass Communications,United States of America,Kansas,1910-01-01
Diederich College of Communication,United States of America,Wisconsin,1910-01-01
University of North Carolina at Chapel Hill School of Journalism and Mass Communication,United States of America,North Carolina,1924-01-01
Medill School of Journalism,United States of America,Illinois,1921-01-01
Makhanalal Chaturvedi National University of Journalism and Communication,India,Madhya Pradesh,1991-01-01
Vivekananda Institute of Professional Studies,India,New Delhi,1998-01-01
Indian Institute of Mass Communication,India,New Delhi,1965-01-01
Walter Cronkite School of Journalism and Mass Communication,United States of America,Arizona,1941-01-01
Lille school of journalism - École supérieure de journalisme de Lille,France,Lille,1924-01-01
Faculdade Cásper Líbero,Brazil,São Paulo,1947-05-16
École supérieure de journalisme de Paris,France,Paris,1899-01-01
London School of Journalism,United Kingdom,London,1920-01-01
