col0,col1,col2,col3
Municipal elections 2017 in Ilomantsi in Finland,National Coalition Party,Municipal elections 2012 in Ilomantsi in Finland,Ilomantsi municipal council
Municipal elections 2017 in Ilmajoki in Finland,National Coalition Party,Municipal elections 2012 in Ilmajoki in Finland,Ilmajoki municipal council
Municipal elections 2017 in Ikaalinen in Finland,Green League,Municipal elections 2012 in Ikaalinen in Finland,Ikaalinen City Council
Municipal elections 2017 in Iitti in Finland,Green League,Municipal elections 2012 in Iitti in Finland,Iitti municipal council
Municipal elections 2017 in Iisalmi in Finland,Green League,Municipal elections 2012 in Iisalmi in Finland,Iisalmi City Council
Municipal elections 2017 in Ii in Finland,Finns Party,Municipal elections 2012 in Ii in Finland,Ii municipal council
Municipal elections 2017 in Joensuu in Finland,Green League,Municipal elections 2012 in Joensuu in Finland,Joensuu City Council
Municipal elections 2017 in Joutsa in Finland,Green League,Municipal elections 2012 in Joutsa in Finland,Joutsa municipal council
Municipal elections 2017 in Vaala in Finland,Left Alliance,Municipal elections 2012 in Vaala in Finland,Vaala municipal council
Municipal elections 2017 in Tervola in Finland,National Coalition Party,Municipal elections 2012 in Tervola in Finland,Tervola municipal council
Municipal elections 2017 in Tervo in Finland,National Coalition Party,Municipal elections 2012 in Tervo in Finland,Tervo municipal council
Municipal elections 2017 in Tammela in Finland,Green League,Municipal elections 2012 in Tammela in Finland,Tammela municipal council
Municipal elections 2017 in Taivassalo in Finland,National Coalition Party,Municipal elections 2012 in Taivassalo in Finland,Taivassalo municipal council
Municipal elections 2017 in Taivalkoski in Finland,Green League,Municipal elections 2012 in Taivalkoski in Finland,Taivalkoski municipal council
Municipal elections 2017 in Taipalsaari in Finland,Green League,Municipal elections 2012 in Taipalsaari in Finland,Taipalsaari municipal council
Municipal elections 2017 in Säkylä in Finland,Green League,Municipal elections 2012 in Säkylä in Finland,Säkylä municipal council
Municipal elections 2017 in Sysmä in Finland,National Coalition Party,Municipal elections 2012 in Sysmä in Finland,Sysmä municipal council
Municipal elections 2017 in Suonenjoki in Finland,National Coalition Party,Municipal elections 2012 in Suonenjoki in Finland,Suonenjoki City Council
Municipal elections 2017 in Suomussalmi in Finland,Green League,Municipal elections 2012 in Suomussalmi in Finland,Suomussalmi municipal council
Municipal elections 2017 in Sulkava in Finland,National Coalition Party,Municipal elections 2012 in Sulkava in Finland,Sulkava municipal council
