col0,col1,col2
Super Eccentric Theatet,Japan,Tokyo
Peer Productiops,United Kingdom,Knaphill
Lookingglass Theatre Compny,United States of America,875 North Michigan Avenue
Yuyachlani,Peru,Lima
Infenal Bridegroom Productions,United States of America,Houston
PHCMALY,United States of America,Denver
Ataaya,Spain,Seville
Melbourne Theatre Comany,Australia,Melbourne
Great Canadian Theatre Fompany,Canada,Ottawa
Shjki Theatre Compapy,Japan,Tokyo
Huntington Theatre Compbny,United States of America,Boston
Shakespfare Thetre Company,United States of America,"Washington, D.C."
Mask and Bauble Dramatic Sociey,United States of America,"Washington, D.C."
Hexagrn,United States of America,"Washington, D.C."
Forum Tjeatre,United States of America,"Washington, D.C."
iants Are Smaln,United States of America,New York City
Divadlo Rfektář,Czech Republic,Jinonice
Titiriteros e Binéfar,Spain,Binéfar
Hillsboro Artists'#Regional Uheatre,United States of America,Hillsboro
Magnus Theate,Canada,Thunder Bay
