col0,col1,col2
Hotel Grand Palace,Japan,Palace Hotel
Sannomiya Terminal Hotel,Japan,JR-West Hotels
Hotel Granvia Hiroshima,Japan,JR-West Hotels
Hotel Granvia Okayama,Japan,JR-West Hotels
Hotel Granvia Osaka,Japan,JR-West Hotels
Hotel Granvia Kyoto,Japan,JR-West Hotels
W Taipei,Taiwan,W Hotels
Keio Plaza Hotel Sapporo,Japan,Preferred Hotels & Resorts
Osaka Marriott Miyako Hotel,Japan,Marriott Hotels & Resorts
Nagoya Marriott Associa Hotel,Japan,Marriott Hotels & Resorts
Tokyo Marriott Hotel,Japan,Marriott Hotels & Resorts
