col0,col1,col2,col3
Merkur Bank,CashPool,Kommanditgesellschaft auf Aktien,180
B. Metzler seel. Sohn & Co. KGaA,Federal Association of German Banks,Kommanditgesellschaft auf Aktien,760
Berenberg Bank,Federal Association of German Banks,Kommanditgesellschaft (Germany),1331
The Pictet Group,Henokiens,partnership limited by shares,4358
Steyler Bank,Federal Association of German Banks,GmbH,49
Bankhaus Bauer,CashPool,Aktiengesellschaft,22
Fürstlich Castell'sche Bank,CashPool,Aktiengesellschaft,269
Donner & Reuschel,CashPool,Aktiengesellschaft,597
Bankhaus Bauer,Federal Association of German Banks,Aktiengesellschaft,22
Hoerner Bank,Federal Association of German Banks,Aktiengesellschaft,93
Fürstlich Castell'sche Bank,Federal Association of German Banks,Aktiengesellschaft,269
