col0,col1,col2
CC Nogent-sur-Oise 2015,CC Nogent-sur-Oise,CC Nogent-sur-Oise 2014
BIC 2000 2015,BIC 2000,BIC 2000 2014
PWC Aliplast 2010,Cibel-Cebon,PWC Jan Snel 2009
Nasu Blasen 2014,Nasu Blasen,Nasu Blasen 2013
BMC Development 2015,BMC Development,BMC Development 2014
Cibel-Aliplast 2013,Cibel-Cebon,Aliplast 2012
Aliplast 2012,Cibel-Cebon,PWC Aliplast 2011
PWC Aliplast 2011,Cibel-Cebon,PWC Aliplast 2010
RH+ Polartec-Fundación Alberto Contador 2016,Polartec-Fundación Alberto Contador,Specialized-Fundación Alberto Contador 2015
Centre mondial du cyclisme 2016,World Cycling Centre,Centre mondial du cyclisme 2015
Tops Antiek-Atom 6 2016,Tops Antiek-Atom 6,Atom 6-Tops Antiek 2015
