col0,col1,col2
Zwanzigeins,2004-06-14,Bochum
Clausewitz-Society,1961-01-01,Hamburg
Militant League for German Culture,1928-01-04,Bavaria
Republikanischer Anwältinnen- und Anwälteverein,1979-01-01,Berlin
European Center for Constitutional and Human Rights,2007-01-01,Berlin
Vereinigung Evangelischer Freikirchen,1926-01-01,Berlin
Friedrich A. von Hayek-Gesellschaft,1998-01-01,Berlin
Informationsgemeinschaft zur Feststellung der Verbreitung von Werbeträgern,1949-11-04,Berlin
Deutsches Institut für Menschenrechte,2001-01-01,Berlin
Deutscher Verband Technisch-Wissenschaftlicher Vereine,1916-01-01,Berlin
German Federation of the Deaf,1950-01-01,Berlin
Deutscher Bibliotheksverband,1949-01-01,Berlin
German Globetrotter Club,1974-01-01,Berlin
