col0,col1,col2,col3
Macromedia University for Media and Communication,Informationsdienst Wissenschaft e.V.,Munich,2008
EBS University of Business and Law,German Rectors' Conference,Wiesbaden,2227
German University of Applied Labour Studies,Informationsdienst Wissenschaft e.V.,Schwerin,849
HSBA Hamburg School of Business Administration,Informationsdienst Wissenschaft e.V.,Hamburg,731
EBC Hochschule,Informationsdienst Wissenschaft e.V.,Hamburg,873
University of Applied Sciences Sparkasse,Informationsdienst Wissenschaft e.V.,Bonn,919
CBS International Business School,Informationsdienst Wissenschaft e.V.,Cologne,1123
Rheinische Fachhochschule Cologne,European University Association,Cologne,4742
Business School Potsdam,German University Sports Federation,Berlin,346
University of Applied Sciences for Media Communication and Business,Informationsdienst Wissenschaft e.V.,Berlin,334
Bard College Berlin,Informationsdienst Wissenschaft e.V.,Berlin,100
European School of Management and Technology,Informationsdienst Wissenschaft e.V.,Berlin,233
Hertie School of Governance,European Movement Germany,Berlin,586
Hochschule Fresenius,Informationsdienst Wissenschaft e.V.,New York City,5708
International University of Applied Sciences Bad Honnef - Bonn,German Rectors' Conference,Bad Honnef,9000
SRH Hochschule for Health Gera,Informationsdienst Wissenschaft e.V.,Gera,486
Private University of Applied Sciences,Deutscher Dialogmarketing Verband,Göttingen,2013
SRH Hochschule Heidelberg,German Rectors' Conference,Heidelberg,2769
Technische Hochschule Georg Agricola,Informationsdienst Wissenschaft e.V.,Bochum,2178
Hochschule für Telekommunikation Leipzig,Deutsches Forschungsnetz,Leipzig,1223
