col0,col1,col2
News Agency of the Slovak Republic,Bratislava,news agency
Czech News Agency,Prague,news agency
TASS,Moscow,news agency
Lusa news agency,Lisbon,news agency
Sport-Informations-Dienst,Cologne,news agency
Agenzia Fides,Vatican City,news agency
Bulgarian News Agency,Sofia,news
Agence France-Presse,Paris,mass media
Austria Press Agency,Vienna,journalism
Télam,Buenos Aires,journalism
RIA Novosti,Moscow,journalism
United Press International,"Washington, D.C.",journalism
Icana News Agency,Tehran,media industry
Tasnim News Agency,Tehran,media industry
Zambian News Agency,Lusaka,news media
Abkhazian Network News Agency,Moscow,news media
Pressclub Information Agency,Sofia,news media
Amaq News Agency,Iraq,online journalism
Rossiya Segodnya,Khamovniki District,news
Sputnik,Moscow,news
