col0,col1,col2,col3,col4
Bashneft,25000,264536000000,52027000000,584167000000
Unicredit Bank (Russia),4900,88310000000,9500000000,771980000000
MOL Group,24986,1801626000000,251655000000,4103786000000
Walmart,2300000,80535000000,13643000000,198825000000
MOESK,16000,172565414000,9394691000,338515648000
Česká spořitelna,10224,122473000000,15362000000,1426465000000
Československá obchodní banka,8318,92016000000,15757000000,1378038000000
ČEZ Group,31385,239281000000,10500000000,707443000000
Lukoil,150000,3490399000000,420422000000,5226215000000
X5 Retail Group,278399,165475000000,28642000000,610799000000
Citigroup,219000,225120000000,14912000000,1792077000000
Sberbank of Russia,325000,3436000000000,748700000000,27112200000000
SoftBank,68402,6273022000000,1237812000000,31180466000000
