col0,col1,col2
Museo de la Farmacia Militar,1928-01-01,Centro Militar de Farmacia de la Defensa
Museo de Veterinaria Militar,1942-01-01,Centro Militar de Veterinaria de la Defensa
Museum of the Royal Artillery Factory,2006-07-27,La Cavada
Museo Histórico Militar de Canarias,1988-07-25,Fuerte de Almeyda
Museo de la Academia de Caballería de Valladolid,1975-01-01,Academia de Caballería de Valladolid
Museo de la Academia General Militar,1964-01-01,General Military Academy
Army Museum,2010-01-01,Alcázar of Toledo
Museo Histórico Militar de Figueras,2010-01-01,Sant Ferran Castle
Reptár Aviation Museum,2016-09-01,Szolnok
International Bomber Command Centre,2018-01-01,Lincoln
San Carlos Convento,1940-10-02,"San Lorenzo, Santa Fe"
Colección museográfica de la Legión,1940-09-20,Ceuta
Museo del Aire,1981-05-24,Madrid
Museo Nacional de las Intervenciones,1981-09-13,Mexico City
Naval Museum of Montevideo,1981-03-26,Montevideo
Museum of the Armed Forces,1975-01-01,Fortress of São Miguel
Musée de l'Air,1921-01-01,Le Bourget
Hiroshima Peace Memorial Museum,1955-01-01,Hiroshima
Sammarinese Museum of Ancient Arms,1956-01-01,San Marino
"Intrepid Sea, Air & Space Museum",1982-01-01,New York City
