col0,col1,col2
Violin and Lute Players,Beauvais Tapestry Manufactory,Metropolitan Museum of Art
The Elephant,Beauvais Tapestry Manufactory,Metropolitan Museum of Art
Musicians and Dancers,Beauvais Tapestry Manufactory,Metropolitan Museum of Art
The Offering to Bacchus,Beauvais Tapestry Manufactory,Metropolitan Museum of Art
The Camel,Beauvais Tapestry Manufactory,Metropolitan Museum of Art
Saint Bonaventure receiving his cardinal's hat,Tapisserie d'Aubusson,Église Saint-Bonaventure
Saint Bonaventure making profession,Tapisserie d'Aubusson,Église Saint-Bonaventure
Saint Bonaventure teaching,Tapisserie d'Aubusson,Église Saint-Bonaventure
Saint Bonaventure at prayer,Tapisserie d'Aubusson,Église Saint-Bonaventure
Verdure in Lyon Cathedral,Tapisserie d'Aubusson,Lyon Cathedral
Sheepfold,Tapisserie d'Aubusson,Lyon Cathedral
May,Gobelins Tapestry Manufactory,Ministry of Foreign Affairs building
December,Gobelins Tapestry Manufactory,Ministry of Foreign Affairs building
The Fates Spinning the Life of Marie de Medici,Gobelins Tapestry Manufactory,Ministry of Foreign Affairs building
