col0,col1,col2,col3
7th arrondissement of Paris,4.09,239,51367
6th arrondissement of Paris,2.15,194,41100
5th arrondissement of Paris,2.54,262,58850
20th arrondissement of Paris,5.98,597,195814
19th arrondissement of Paris,6.79,851,187015
18th arrondissement of Paris,6.01,669,195233
17th arrondissement of Paris,5.67,498,167288
16th arrondissement of Paris,7.91,664,166361
15th arrondissement of Paris,8.5,887,233392
14th arrondissement of Paris,5.62,516,135964
13th arrondissement of Paris,7.15,642,182099
12th arrondissement of Paris,6.38,508,140296
11th arrondissement of Paris,3.67,584,146643
10th arrondissement of Paris,2.89,373,90372
9th arrondissement of Paris,2.18,238,59555
8th arrondissement of Paris,3.88,243,36808
