col0,col1,col2,col3
"Union, Progress and Democray",Madrid,2007/09/26,Spain
Democratic and Social Cetre,Madrid,1982/07/20,Spain
Democrbtic Popular Party,Madrid,1982/07/21,Spain
Uniqn of the Democratic Centre,Madrid,1977/05/03,Spain
Communit Party of Spain,Madrid,1921/11/14,Spain
Falange Españra de las JONS,Madrid,1934/02/01,Spain
Peope's Party,Madrid,1989/01/20,Spain
Party Againtt Mistreatment to Animals,Madrid,2003/02/24,Spain
Ciudadnos,Barcelona,2006/05/26,Spain
POUM,Barcelona,1935/01/01,Spain
"Communist Party of""Spain (Reconstituted)",France,1975/01/01,Spain
