col0,col1,col2
Motiv3 2014,Motiv3,OneCo 2013
WV West-Frisia 2016,WV West-Frisia,WV West-Frisia 2015
PWC Jan Snel 2007,Cibel-Cebon,PWC Jan Snel 2006
Verandas Willems-Crabbé-CC Chevigny 2016,Verandas Willems-Crabbé-CC Chevigny,Verandas Willems-Crabbé-CC Chevigny 2015
VL Technics-Experza-Abutriek 2016,VL Technics-Experza-Abutriek,VL Technics-Experza-Abutriek 2015
Profel United 2016,United CT Sint-Truiden,Profel United 2015
Meubelen Gaverzicht-Glascentra 2016,Meubelen Gaverzicht-Glascentra,KSV Deerlijk-Gaverzicht 2015
Asfra Racing Oudenaarde 2016,Asfra Racing Oudenaarde,Asfra Racing Oudenaarde 2015
EC Raismes Petite-Forêt 2016,EC Raismes Petite-Forêt,EC Raismes Petite-Forêt 2015
VC Rouen 76 2016,VC Rouen 76,VC Rouen 76 2015
UC Nantes Atlantique 2016,UC Nantes Atlantique,UC Nantes Atlantique 2015
Sojasun espoir-ACNC 2016,Sojasun espoir-ACNC,Sojasun espoir-ACNC 2015
Probikeshop Saint-Étienne Loire 2016,Probikeshop Saint-Étienne Loire,Probikeshop Saint-Étienne Loire 2015
ESEG Douai-Origine Cycles 2016,ESEG Douai-Origine Cycles,ESEG Douai-Origine Cycles 2015
