col0,col1,col2,col3
"Embassy of Germany, Luanda",Luanda,ambassador of Germany to Angola,official residence
"Embassy of Germany, Maputo",Maputo,ambassador of Germany to Mozambique,official residence
"Embassy of Germany, Bern",Bern,ambassador of Germany to Switzerland,official residence
"Embassy of Germany, Rome",Rome,ambassador of Germany to Italy,official residence
"Embassy of Germany, Dakar",Dakar,ambassador of Germany to Senegal,official residence
"Embassy of Germany, Canberra",Canberra,ambassador of Germany to Australia,official residence
"Embassy of Germany, Brasília",Brasília,ambassador of Germany to Brazil,official residence
"Embassy of Germany, Monrovia",Monrovia,ambassador of Germany to Liberia,official residence
"Embassy of Germany, Windhoek",Windhoek,ambassador of Germany to Namibia,official residence
"Embassy of Germany, Montevideo",Montevideo,ambassador of Germany to Uruguay,official residence
