col0,col1,col2,col3
passage du Ponceau,France,2.5,92
passage des Deux-Pavillons,France,2.2,33
passage Vendôme,France,4.0,57
passage Sainte-Anne,France,2.85,47
passage Puteaux,France,2.8,29
passage des Panoramas,France,3.2,133
galerie de la Madeleine,France,4.0,53
passage du Prado,France,4.0,120
passage Choiseul,France,3.9,190
passage du Caire,France,2.6,360
passage Verdeau,France,3.75,75
passage Jouffroy,France,4.0,140
passage du Grand-Cerf,France,3.0,117
passage du Havre,France,3.65,115
Galerie Véro-Dodat,France,4.0,80
galerie Vivienne,France,3.0,176
