col0,col1,col2,col3
Estação de Biologia Marítima,Maputo,Mozambique,1947-01-01
Himadri Station,Ny-Ålesund,India,2008-07-01
Panguana,Huanuco,Peru,1968-01-01
Fowlers Gap Arid Zone Research Station,New South Wales,Australia,1966-01-01
Sermilik Station,Sermersooq,Greenland,1970-01-01
Zackenberg Station,Northeast Greenland National Park,Greenland,1997-01-01
Schneefernerhaus,Garmisch-Partenkirchen,Germany,1931-06-20
Leskino,Taymyrsky Dolgano-Nenetsky District,Russia,1934-01-01
Post Office Research Station,London Borough of Brent,United Kingdom,1925-01-01
University Marine Biological Station Millport,North Ayrshire,United Kingdom,1885-01-01
Station biologique de Roscoff,Roscoff,France,1872-01-01
Abisko research station,Kiruna Municipality,Sweden,1903-01-01
Kilpisjärvi Biological Station,Enontekiö,Finland,1964-01-01
Värriö Subarctic Research Station,Salla,Finland,1967-01-01
Kevo Subarctic Research Institute,Utsjoki,Finland,1958-01-01
