col0,col1,col2
Werk van Sint-Franciscus Régis,Archief van het Bisdom Gent,Ghent
Priesterraad (Bisdom Gent),Archief van het Bisdom Gent,Ghent
Werk der Priesterroepingen te Gent vzw,Archief van het Bisdom Gent,Ghent
Sint-Baafskapittel te Gent,State Archives in Antwerp,Ghent
Domus Dei - Aartsbisdom Mechelen-Brussel,Archiepiscopal Archive of Mechelen,Brussels
Pastorale Raad (Aartsbisdom Mechelen-Brussel),Archiepiscopal Archive of Mechelen,Brussels
Saint-François Régis Bruxelles,Archiepiscopal Archive of Mechelen,Brussels
Armentafel van Markegem ['dis'],State Archives in Kortrijk,Markegem
Armentafel van Desselgem ['dis'],State Archives in Kortrijk,Desselgem
Armentafel van Gijzelbrechtegem ['dis'],State Archives in Kortrijk,Gijzelbrechtegem
Armentafel van Tiegem ['dis'],State Archives in Kortrijk,Tiegem
Armentafel van Bertem,State Archives in Leuven,Bertem
Armentafel van Waarmaarde ['dis'],State Archives in Kortrijk,Waarmaarde
Armentafel van Moen ['dis'],State Archives in Kortrijk,Moen
"Sint-Vincentius-Paulogenootschap, Zottegem","Center for Regional History, Zottegem",Zottegem
College van de Jezuïeten te Halle,State Archives in Leuven,Halle
Kluizenaars of Eremijten van Sint-Augustinus,City Archives of Mechelen,Mechelen
Provincie van de dominicanen te Leuven,State Archives in Leuven,Leuven
"Katholieke Burgersbond, afdeling Turnhout",Town Archives of Ieper,Ypres
Katholieke Kring Amicitia Turnhout,Town Archives of Ieper,Ypres
