col0,col1,col2,col3,col4
passage Choiseul,190,2nd arrondissement of Paris,rue Dalayrac,rue des Petits-Champs
passage Verdeau,75,9th arrondissement of Paris,rue de la Grange-Batelière,rue de la Grange-Batelière
passage Jouffroy,140,9th arrondissement of Paris,boulevard Montmartre,rue de la Grange-Batelière
galerie Vivienne,176,2nd arrondissement of Paris,rue Vivienne,rue de la Banque
galerie Vivienne,176,2nd arrondissement of Paris,rue Vivienne,rue Vivienne
passage Sainte-Anne,47,2nd arrondissement of Paris,rue Dalayrac,rue Sainte-Anne
passage du Grand-Cerf,117,2nd arrondissement of Paris,rue Dussoubs,rue Dussoubs
passage Vendôme,57,3rd arrondissement of Paris,place de la République,rue Béranger
galerie de la Madeleine,53,8th arrondissement of Paris,boulevard Malesherbes,rue Boissy-d'Anglas
galerie de la Madeleine,53,8th arrondissement of Paris,place de la Madeleine,place de la Madeleine
passage Choiseul,190,2nd arrondissement of Paris,rue Dalayrac,passage Sainte-Anne
