col0,col1,col2
Georgetown Airport,302,43.1
Derby Airport,11,45.6
Gladstone Airport,20,41.0
Norfolk Island Airport,113,28.4
Rockhampton Airport,10,45.3
Mackay Airport,5,39.7
Bathurst Airport,733,42.1
Charters Towers Airport,293,44.9
Cooktown Airport,11,43.9
Kununurra Airport,44,45.3
Cocos (Keeling) Islands Airport,3,32.8
Christmas Island Airport,279,31.8
Sunshine Coast Airport,3,41.3
Ürümqi Diwopu International Airport,648,44.0
Cairns Airport,10,42.6
Brisbane Airport,13,40.2
Ballarat Airfield,441,44.1
Tennant Creek Airport,375,45.6
