col0,col1,col2
Black Rock Nature Center,United States of America,Black Rock Campground
Disneyland City Hall,United States of America,"Main Street, USA"
Ita Thao Visitor Center,Taiwan,Sun Moon Lake National Scenic Area
Saddlehorn Visitor Center,United States of America,Colorado National Monument Visitor Center Complex
Flemish Parliament Visitor Center,Belgium,Flemish Parliament Building
Örbyhus Gods AB,Sweden,Örbyhus Castle
Hangar Visitor Center,United States of America,LBJ Ranch
Visit Vadstena AB,Sweden,Vadstena Castle
Bogesund Slott AB,Sweden,Vaxholm
Hoover Dam Visitor Center,United States of America,Hoover Dam
Destination Kalmar AB,Sweden,Kalmar
Xiangshan Visitor Center,Taiwan,Sun Moon Lake National Scenic Area
PopMuseum,Czech Republic,Břevnov
Van Gogh House,Netherlands,Veenoord
Visitor centre De Alde Feanen,Netherlands,Earnewâld
Maimonides Heritage Center,Israel,Tomb of Maimonides
Heineken Experience,Netherlands,De Pijp
