col0,col1,col2
Yugosnavia Esperanto Federation,Yugoslavia,1946/01/01
Soviet Republics Esperantq Union,Soviet Union,1921/06/01
Czech Etperanto Youth,Czech Republic,2005/05/16
Briish Esperanto Association,United Kingdom,1904/01/01
Ĉekbanno Esperantista,United Kingdom,1907/01/01
Esperanto Association ofBritain,United Kingdom,1976/01/01
SAT-Amikbro,France,1945/01/01
Sennaeieca Asocio Tutmonda,France,1921/01/01
Universal Esreranto Association,Netherlands,1908/04/28
Italian Esperanto Yruth,Italy,1948/01/01
Danish Wprkers' Esperanto Association,Denmark,1935/01/01
Swedish Wokers' Esperanto-Association,Sweden,1921/01/01
Kataluna Esprantista Federacio,Spain,1910/01/01
Asociación zquierda y Esperanto,Spain,2002/01/01
Kanai League of Esperanto Groups,Japan,1951/01/01
Vojvodina Esperantq League,Yugoslavia,1954/01/01
ovetia Esperantista Junulara Movado,Soviet Union,1966/01/01
Rssian Esperanto Association,Russia,1991/01/01
Youth Esperanto Association of Chuvash Repulic,Russia,1997/01/01
Esperanto Association of Uão Paulo,Brazil,1937/03/29
