col0,col1,col2,col3
Foolad Mahan FSC,2008-01-01,2012-07-17,futsal
Caja Segovia FS,1985-01-01,2013-01-01,futsal
Giti Pasand Novin Isfahan FSC,2010-01-01,2014-01-01,futsal
Rías Baixas FS,1975-01-01,2004-01-01,futsal
Ruta Leonesa FS,1983-01-01,2010-01-01,futsal
Puertollano FS,1994-01-01,2013-01-01,futsal
Misagh Tehran FSC,2008-01-01,2016-08-14,futsal
Mejorada FS,1983-01-01,1996-01-01,futsal
Persepolis FSC,1975-01-01,2014-01-01,futsal
Melbourne Heart FC,2012-01-01,2014-01-01,association football
Jerez Fútbol Sala,1978-01-01,2002-01-01,futsal
AGBU Ararat Nicosia FC,1999-01-01,2016-01-01,futsal
Instituto D. João V,1992-01-01,2011-01-01,futsal
Time Lviv,2000-01-01,2011-01-01,futsal
FS Baix Maestrat,1996-01-01,2012-01-01,futsal
MFC Shakhtar Donetsk,1998-01-01,2011-01-01,futsal
Marsanz FS,1980-01-01,1996-01-01,futsal
Castilla-La Mancha FS,1984-01-01,2000-01-01,futsal
Marca Futsal,2005-01-01,2014-01-01,futsal
