col0,col1,col2,col3
Ginga,Uchinoura Space Center,Institute of Space and Astronautical Science,space observatory
Transiting Exoplanet Survey Satellite,Cape Canaveral Air Force Station Space Launch Complex 40,National Aeronautics and Space Administration,space observatory
Small Astronomy Satellite 2,Broglio Space Centre,National Aeronautics and Space Administration,space observatory
Near Earth Object Surveillance Satellite,Satish Dhawan Space Centre First Launch Pad,Canadian Space Agency,space observatory
Infrared Space Observatory,ELA-2,European Space Agency,space observatory
Gaia,Ensemble de Lancement Soyouz,European Space Agency,space observatory
Fermi Gamma-ray Space Telescope,Cape Canaveral Air Force Station Space Launch Complex 17,National Aeronautics and Space Administration,space observatory
XMM-Newton,ELA-3,European Space Agency,space observatory
Wide-field Infrared Survey Explorer,Vandenberg AFB Space Launch Complex 2,Jet Propulsion Laboratory,space observatory
Interface Region Imaging Spectrograph,Stargazer,National Aeronautics and Space Administration,space observatory
Yohkoh,Uchinoura Space Center,Institute of Space and Astronautical Science,space observatory
Hinode,Uchinoura Space Center,Japan Aerospace Exploration Agency,space observatory
Hipparcos,ELA-2,European Space Agency,space observatory
