col0,col1,col2
Hôpital André Mignot,Université de Versailles Saint-Quentin-en-Yvelines,1636-01-01
North Shore University Hospital,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,1953-01-01
University of Maryland Medical Center,University of Maryland School of Medicine,1823-01-01
William Beaumont Army Medical Center,Paul L. Foster School of Medicine,1849-01-01
Maharaj Nakorn Chiang Mai Hospital,"Faculty of Medicine, Chiang Mai University",1956-01-01
Sapphasit Prasong Hospital,"Faculty of Medicine, Khon Kaen University",1936-01-03
Henrietta Egleston Hospital for Children,Emory University School of Medicine,1928-01-01
Sparrow Hospital,Michigan State University College of Human Medicine,1896-01-01
Hurley Medical Center,Michigan State University College of Human Medicine,1908-01-01
"Mount Sinai Hospital, Toronto",University of Toronto Faculty of Medicine,1923-01-01
Hartford Hospital,University of Connecticut Health Center,1854-01-01
Penticton Regional Hospital,UBC Faculty of Medicine,1913-01-01
Newton-Wellesley Hospital,Tufts University School of Medicine,1881-01-01
Indiana University Health Proton Therapy Center,Indiana University,2004-01-01
Maharat Nakhon Ratchasima Hospital,"Praboromarajchanok Medicine Program, Mahidol University",1909-01-01
Dartmouth–Hitchcock Medical Center,Geisel School of Medicine,1893-01-01
Sentara Norfolk General Hospital,Eastern Virginia Medical School,1888-01-01
Brooklyn Hospital Center,Mount Sinai Health System,1845-01-01
MetroHealth,Case Western Reserve University School of Medicine,1837-01-01
Sidra Medical and Research Center,Weill Cornell Medical College in Qatar,2018-01-01
Metropolitan Hospital Center,New York Medical College,1875-01-01
Pascack Valley Hospital,New York Medical College,1959-01-01
New York Methodist Hospital,Weill Cornell Medicine,1881-05-27
Clinical Centre of Kragujevac,University of Kragujevac,2005-03-03
Siriraj Piyamaharajkarun Hospital,"Faculty of Medicine Siriraj Hospital, Mahidol University",2012-04-26
Yale – New Haven Hospital,Yale School of Medicine,1826-01-01
Greenwich Hospital (Connecticut),Yale School of Medicine,1903-01-01
"Good Samaritan Hospital Medical Center (West Islip, New York)",Icahn School of Medicine at Mount Sinai,1959-01-01
Hotel Dieu Hospital,Queen's University,1845-01-01
Al Mouwasat University Hospital,Damascus University,1958-01-01
Institute of Mental Health,University of Belgrade Faculty of Philosophy,1963-01-01
University Hospital of Araba,University of the Basque Country,2012-01-01
Health Sciences Centre (Winnipeg),University of Manitoba,1973-01-01
Grace Hospital,University of Manitoba,1890-01-01
Wexford General Hospital,University College Dublin,1928-01-01
Hospital Clínico Universitario,Central University of Venezuela,1956-01-01
Aarhus County Hospital,Aarhus University,1882-01-01
