col0,col1,col2,col3
RusVelo 2015,Andrey Solomennikov,2015-01-01,RusVelo
Drapac 2015,Adam Phelan,2015-01-01,Drapac
MTN-Qhubeka 2015,Matthew Goss,2015-01-01,MTN-Qhubeka
Europcar 2013,Björn Thurau,2013-01-01,Europcar
Novo Nordisk 2016,Martijn Verschoor,2016-01-01,Novo Nordisk
Gazprom-RusVelo 2016,Alexandr Kolobnev,2016-01-01,Gazprom-RusVelo
ONE 2016,Sebastian Lander,2016-01-01,ONE
Novo Nordisk 2015,Martijn Verschoor,2015-01-01,Novo Nordisk
Drapac 2016,Adam Phelan,2016-01-01,Drapac
Cult Energy 2015,Linus Gerdemann,2015-01-01,Cult Energy
Southeast 2015,Alessandro Petacchi,2015-01-01,Southeast
