col0,col1,col2
Româno-Americană București,1916-01-01,Bucharest
Austin Aztex FC,2010-01-01,Austin
Thai Farmers Bank F.C.,2000-01-01,Bangkok
Ķeizarmežs,1934-01-01,Riga
BBC Südost,1990-01-01,Germany
Newry City F.C.,2012-01-01,Newry
FK Banat Zrenjanin,2016-01-01,Zrenjanin
Dragoș Vodă Cernăuți,1946-01-01,Chernivtsi
A.C. Rodengo Saiano,2011-01-01,Rodengo-Saiano
FK Vindava,2009-01-01,Ventspils
Grand-Lancy FC,2012-06-30,Lancy
Cleveland City Stars,2009-01-01,Cleveland
Antigua Barracuda FC,2014-01-06,St. John's
Iraklis F.C.,2017-01-01,Thessaloniki
Universidad de Las Palmas CF,2011-01-01,Las Palmas de Gran Canaria
FC Mika,2016-01-01,Yerevan
FC Obolon Kyiv,2013-01-01,Kyiv
JFK Olimps,2012-01-01,Riga
FC Heilbronn,2012-01-01,Heilbronn
R. Daring Club Molenbeek,1973-01-01,Brussels-Capital Region
FK Atletas Kaunas,2013-01-01,Kaunas
Omagh Town F.C.,2005-01-01,County Tyrone
Jahn Cernăuți,1940-01-01,Chernivtsi
Bukarester FC,1916-01-01,Bucharest
SV Cainsdorf,1933-01-01,Zwickau
VfB Königsberg,1945-01-01,Königsberg
CS Otopeni,2013-01-01,Otopeni
Atromitos Yeroskipou,2013-01-01,Geroskipou
Polideportivo Ejido,2012-01-01,El Ejido
SC Rusj Uzhorod,1945-01-01,Uzhhorod
FK Dukla Banská Bystrica,2017-01-01,Banská Bystrica
