col0,col1,col2,col3
Matrix Powertag,2006-01-01,Japan,Masahiro Yasuhara
BDC Marcpol,2011-01-01,Poland,Dariusz Banaszek
JLT Condor,2004-01-01,United Kingdom,John Herety
NTT Pro Cycling Team,1997-01-01,South Africa,Brian Smith
Marlux-Bingoal,2006-01-01,Belgium,Jurgen Mettepenningen
Waoo,2011-01-01,Denmark,Jacob Nielsen
W52–FC Porto,2012-01-01,Portugal,Nuno Ribeiro
Stölting Service Group,2007-01-01,Germany,Jochen Hahn
Lensworld-Kuota,2013-01-01,Belgium,Heidi Van De Vijver
Astana City,2012-01-01,Kazakhstan,Bolat Raimbekov
BMC Development,2013-01-01,United States of America,Rik Verbrugghe
