col0,col1,col2,col3
Université de Metz. Centre d'études germaniques interculturelles de Lorraine,Reiner Marcowitz,University of Lorraine,France
Centre régional universitaire lorrain d'histoire,Olivier Dard,University of Lorraine,France
"Immunity, Cancer and Infection",Brigitte Autran,Institut national de la santé et de la recherche médicale,France
Université de Lausanne. Centre du droit de l'entreprise,Jacques Raynard,University of Montpellier 1,France
Laboratoire d'Économie Mathématique et de Microéconomie Appliquée,Antoine Billot,Panthéon-Assas University,France
Équipe d'accueil Espaces humains et interactions culturelles,Bertrand Westphal,Blaise Pascal University (Clermont II),France
Université Paris-Nord. Institut de recherches en droit des affaires,Mustapha Mekki,University of Caen Normandy,France
Institut de Recherche Interdisciplinaire en Sciences Sociales,Dominique Méda,National Center for Scientific Research,France
Savoirs et Pratiques du Moyen Âge au XIXe siècle,Danielle Jacquart,École pratique des hautes études,France
Laboratoire d'anthropologie sociale,Philippe Descola,Collège de France,France
Centre d'études et de recherches interdisciplinaires de l'UFR LAC,Jacqueline Nacache,Paris Diderot University,France
Pierre Louis Institute of Epidemiology and Public Health,Dominique Costagliola,University of Paris VI: Pierre-and-Marie-Curie University,France
Université de Poitiers. Institut d'histoire du droit,Éric Gojosso,University of Poitiers,France
Centre de recherche sur les pays lusophones,Catherine Dumas,University of Paris III: Sorbonne Nouvelle,France
Centre européen de recherches sur le droit des accidents collectifs et des catastrophes,Bertrand Pauvert,Upper Alsace University,France
École des hautes études en sciences sociales. Centre d'études des modes d'industrialisation,Jacques Sapir,School for Advanced Studies in the Social Sciences,France
Research unit 1114 – Cognitive Neuropsychology and Pathophysiology of Schizophrenia,Anne Giersch,University of Strasbourg,France
"Biology and Pharmacology of Blood Platelets : Hemostasis, Thrombosis , Transfusion",Christian Gachet,University of Strasbourg,France
Neural Computation and Dynamics,Etienne Koechlin,École normale supérieure,France
