col0,col1,col2
departmental board of Ñeembucú,0,8
departmental board of Central,0,21
departmental board of Alto Parana,0,21
departmental board of Paraguari,0,15
departmental board of Misiones,0,10
departmental board of Itapua,0,21
departmental board of Caazapa,0,11
departmental board of Caaguazu,0,20
departmental board of Guairá,0,13
departmental board of Cordillera,0,16
departmental board of San Pedro,0,18
departmental board of Concepcion,0,12
city council of Barranquilla,0,21
city council of Medellín,0,20
city council of Cali,0,21
