col0,col1,col2,col3
Wiener Stadtwerke,Vienna,Gesellschaft mit beschränkter Haftung,15336
Wilh. Wilhelmsen,Lysaker,allmennaksjeselskap,28000
Rostec,Moscow,state corporation (Russia),453000
HBOS plc,Edinburgh,public limited company,72000
EMI,London,public limited company,15000
Atlantia,Rome,S.p.A.,10410
Hubert Burda Media Holding,Hubert Burda Media Tower,Kommanditgesellschaft (Germany),11918
ZeniMax Media,Rockville,privately held company,600
JXTG Holdings,JX Building,kabushiki gaisha,24691
Oricon,Roppongi,kabushiki gaisha,203
Mitsubishi UFJ Financial Group,Chiyoda-ku,kabushiki gaisha,104900
Seven & I Holdings Co.,Chiyoda-ku,kabushiki gaisha,55815
Fast Retailing,Yamaguchi,kabushiki gaisha,8055
AEON,Chiba,kabushiki gaisha,76318
Koei Tecmo Holdings,Tokyo,kabushiki gaisha,1757
